Gene stable ID	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene Synonym
ENSG00000162643	1	84999147	85133138	DNAI3	DIC3
ENSG00000162643	1	84999147	85133138	DNAI3	FLJ30067
ENSG00000162643	1	84999147	85133138	DNAI3	NYD-SP29
ENSG00000162643	1	84999147	85133138	DNAI3	WDR63
ENSG00000152763	1	66812885	66924856	DNAI4	DIC4
ENSG00000152763	1	66812885	66924856	DNAI4	FLJ23129
ENSG00000152763	1	66812885	66924856	DNAI4	WDR78
ENSG00000118307	12	25108289	25195162	DNAI7	CASC1
ENSG00000118307	12	25108289	25195162	DNAI7	CFAP94
ENSG00000118307	12	25108289	25195162	DNAI7	FLJ10921
ENSG00000118307	12	25108289	25195162	DNAI7	LAS1
ENSG00000118307	12	25108289	25195162	DNAI7	PPP1R54
ENSG00000140403	15	78264086	78282196	DNAJA4	PRO1472
ENSG00000135924	2	219279342	219286898	DNAJB2	CMT2T
ENSG00000135924	2	219279342	219286898	DNAJB2	HSJ1
ENSG00000135924	2	219279342	219286898	DNAJB2	HSPF3
ENSG00000162616	1	77979175	78017964	DNAJB4	HLJ1
ENSG00000179407	3	128462437	128466968	DNAJB8	CT156
ENSG00000179407	3	128462437	128466968	DNAJB8	MGC33884
ENSG00000090520	3	186567403	186585800	DNAJB11	EDJ
ENSG00000090520	3	186567403	186585800	DNAJB11	ERdj3
ENSG00000090520	3	186567403	186585800	DNAJB11	HEDJ
ENSG00000187726	11	73951026	73970366	DNAJB13	RSPH16A
ENSG00000187726	11	73951026	73970366	DNAJB13	TSARG6
ENSG00000105821	7	103312289	103344830	DNAJC2	MPHOSPH11
ENSG00000105821	7	103312289	103344830	DNAJC2	MPP11
ENSG00000105821	7	103312289	103344830	DNAJC2	ZRF1
ENSG00000105821	7	103312289	103344830	DNAJC2	ZUO1
ENSG00000105821	7	103312289	103344830	DNAJC2	zuotin
ENSG00000110011	11	64230278	64234286	DNAJC4	HSPF2
ENSG00000110011	11	64230278	64234286	DNAJC4	MCG18
ENSG00000163793	2	27275433	27281499	DNAJC5G	CSP-gamma
ENSG00000163793	2	27275433	27281499	DNAJC5G	FLJ40417
ENSG00000168259	17	41976421	42021376	DNAJC7	TPR2
ENSG00000168259	17	41976421	42021376	DNAJC7	TTC2
ENSG00000213551	10	73183362	73247255	DNAJC9	JDD1
ENSG00000213551	10	73183362	73247255	DNAJC9	SB73
ENSG00000077232	2	182716255	182794464	DNAJC10	ERdj5
ENSG00000077232	2	182716255	182794464	DNAJC10	PDIA19
ENSG00000007923	1	6634168	6701924	DNAJC11	FLJ10737
ENSG00000135392	12	55820960	55830824	DNAJC14	DNAJ
ENSG00000135392	12	55820960	55830824	DNAJC14	DRIP78
ENSG00000135392	12	55820960	55830824	DNAJC14	FLJ32792
ENSG00000135392	12	55820960	55830824	DNAJC14	HDJ3
ENSG00000135392	12	55820960	55830824	DNAJC14	LIP6
ENSG00000205981	3	180983697	180989774	DNAJC19	Pam18
ENSG00000205981	3	180983697	180989774	DNAJC19	Tim14
ENSG00000205981	3	180983697	180989774	DNAJC19	TIMM14
ENSG00000168724	5	34929559	34958964	DNAJC21	DNAJA5
ENSG00000168724	5	34929559	34958964	DNAJC21	GS3
ENSG00000168724	5	34929559	34958964	DNAJC21	JJJ1
ENSG00000178401	12	49346888	49357546	DNAJC22	FLJ13236
ENSG00000178401	12	49346888	49357546	DNAJC22	wus
ENSG00000115137	2	24943636	24972094	DNAJC27	RabJS
ENSG00000115137	2	24943636	24972094	DNAJC27	RBJ
ENSG00000176410	7	73680918	73683453	DNAJC30	WBSCR18
ENSG00000119661	14	73644875	73703732	DNAL1	1700010H15RiK
ENSG00000119661	14	73644875	73703732	DNAL1	C14orf168
ENSG00000119661	14	73644875	73703732	DNAL1	CILD16
ENSG00000119661	14	73644875	73703732	DNAL1	MGC12435
ENSG00000213918	16	3611728	3680143	DNASE1	DNL1
ENSG00000167968	16	2235816	2238711	DNASE1L2	DNAS1L2
ENSG00000163687	3	58192257	58214697	DNASE1L3	DNAS1L3
ENSG00000163687	3	58192257	58214697	DNASE1L3	LSD
ENSG00000105612	19	12875209	12881595	DNASE2	DNL
ENSG00000105612	19	12875209	12881595	DNASE2	DNL2
ENSG00000137976	1	84398484	84415018	DNASE2B	DLAD
ENSG00000179532	11	6497260	6593758	DNHD1	C11orf47
ENSG00000179532	11	6497260	6593758	DNHD1	CCDC35
ENSG00000179532	11	6497260	6593758	DNHD1	DHCD1
ENSG00000179532	11	6497260	6593758	DNHD1	DKFZp686J0796
ENSG00000179532	11	6497260	6593758	DNHD1	DNHD1L
ENSG00000179532	11	6497260	6593758	DNHD1	FLJ32752
ENSG00000179532	11	6497260	6593758	DNHD1	FLJ35709
ENSG00000179532	11	6497260	6593758	DNHD1	FLJ46184
ENSG00000213221	9	136359480	136363744	DNLZ	bA413M3.2
ENSG00000213221	9	136359480	136363744	DNLZ	C9orf151
ENSG00000213221	9	136359480	136363744	DNLZ	HEP
ENSG00000213221	9	136359480	136363744	DNLZ	RP11-413M3.2
ENSG00000213221	9	136359480	136363744	DNLZ	TIMM15
ENSG00000213221	9	136359480	136363744	DNLZ	ZIM17
ENSG00000106976	9	128191655	128255248	DNM1	DNM
ENSG00000087470	12	32679200	32745650	DNM1L	DRP1
ENSG00000087470	12	32679200	32745650	DNM1L	DVLP
ENSG00000087470	12	32679200	32745650	DNM1L	DYMPLE
ENSG00000087470	12	32679200	32745650	DNM1L	HDYNIV
ENSG00000087470	12	32679200	32745650	DNM1L	VPS1
ENSG00000079805	19	10718055	10833488	DNM2	CMT2M
ENSG00000079805	19	10718055	10833488	DNM2	CMTDI1
ENSG00000079805	19	10718055	10833488	DNM2	CMTDIB
ENSG00000079805	19	10718055	10833488	DNM2	DI-CMTB
ENSG00000079805	19	10718055	10833488	DNM2	DYN2
ENSG00000079805	19	10718055	10833488	DNM2	DYNII
ENSG00000197959	1	171817887	172418466	DNM3	KIAA0820
ENSG00000130816	19	10133342	10231286	DNMT1	CXXC9
ENSG00000130816	19	10133342	10231286	DNMT1	DNMT
ENSG00000130816	19	10133342	10231286	DNMT1	MCMT
ENSG00000123992	2	219372043	219400022	DNPEP	ASPEP
ENSG00000123992	2	219372043	219400022	DNPEP	DAP
ENSG00000272636	17	142789	181650	DOC2B	DOC2BL
ENSG00000134516	5	169637268	170083382	DOCK2	KIAA0209
ENSG00000128512	7	111726110	112206407	DOCK4	FLJ34238
ENSG00000128512	7	111726110	112206407	DOCK4	KIAA0716
ENSG00000130158	19	11199295	11262524	DOCK6	KIAA1395
ENSG00000130158	19	11199295	11262524	DOCK6	ZIR1
ENSG00000107099	9	214854	465259	DOCK8	FLJ00026
ENSG00000107099	9	214854	465259	DOCK8	FLJ00152
ENSG00000107099	9	214854	465259	DOCK8	FLJ00346
ENSG00000107099	9	214854	465259	DOCK8	ZIR8
ENSG00000135905	2	224765090	225042468	DOCK10	KIAA0694
ENSG00000135905	2	224765090	225042468	DOCK10	ZIZ3
ENSG00000115325	2	74549026	74557551	DOK1	p62dok
ENSG00000146094	5	177501904	177511274	DOK3	FLJ22570
ENSG00000125170	16	57471922	57487327	DOK4	FLJ10488
ENSG00000175920	4	3463306	3501473	DOK7	C4orf25
ENSG00000175920	4	3463306	3501473	DOK7	Dok-7
ENSG00000175920	4	3463306	3501473	DOK7	FLJ33718
ENSG00000175920	4	3463306	3501473	DOK7	FLJ39137
ENSG00000083097	6	83067666	83171350	DOP1A	dJ202D23.2
ENSG00000083097	6	83067666	83171350	DOP1A	DOPEY1
ENSG00000083097	6	83067666	83171350	DOP1A	KIAA1117
ENSG00000104885	19	2163933	2232578	DOT1L	DOT1
ENSG00000104885	19	2163933	2232578	DOT1L	KIAA1814
ENSG00000104885	19	2163933	2232578	DOT1L	KMT4
ENSG00000172269	11	119096025	119108331	DPAGT1	ALG7
ENSG00000172269	11	119096025	119108331	DPAGT1	CDG-Ij
ENSG00000172269	11	119096025	119108331	DPAGT1	D11S366
ENSG00000172269	11	119096025	119108331	DPAGT1	DGPT
ENSG00000172269	11	119096025	119108331	DPAGT1	DPAGT
ENSG00000172269	11	119096025	119108331	DPAGT1	DPAGT2
ENSG00000172269	11	119096025	119108331	DPAGT1	GPT
ENSG00000011332	19	38211006	38229714	DPF1	BAF45b
ENSG00000011332	19	38211006	38229714	DPF1	NEUD4
ENSG00000011332	19	38211006	38229714	DPF1	neuro-d4
ENSG00000011332	19	38211006	38229714	DPF1	SMARCG1
ENSG00000133884	11	65333843	65354262	DPF2	BAF45d
ENSG00000133884	11	65333843	65354262	DPF2	REQ
ENSG00000133884	11	65333843	65354262	DPF2	SMARCG2
ENSG00000133884	11	65333843	65354262	DPF2	ubi-d4
ENSG00000132768	1	43970000	43973369	DPH2	DPH2L2
ENSG00000154813	3	16257061	16264969	DPH3	DELGIP
ENSG00000154813	3	16257061	16264969	DPH3	DELGIP1
ENSG00000154813	3	16257061	16264969	DPH3	DESR1
ENSG00000154813	3	16257061	16264969	DPH3	DPH3A
ENSG00000154813	3	16257061	16264969	DPH3	KTI11
ENSG00000154813	3	16257061	16264969	DPH3	MGC20197
ENSG00000154813	3	16257061	16264969	DPH3	ZCSL2
ENSG00000117543	1	100989623	101026088	DPH5	CGI-30
ENSG00000179085	1	155139891	155140595	DPM3	MGC125904
ENSG00000179085	1	155139891	155140595	DPM3	MGC125905
ENSG00000179085	1	155139891	155140595	DPM3	MGC34275
ENSG00000197635	2	161992245	162074394	DPP4	ADCP2
ENSG00000197635	2	161992245	162074394	DPP4	CD26
ENSG00000197635	2	161992245	162074394	DPP4	DPPIV
ENSG00000130226	7	153748133	154894285	DPP6	DPL1
ENSG00000130226	7	153748133	154894285	DPP6	DPPX
ENSG00000121570	3	109326144	109337546	DPPA4	FLJ10713
ENSG00000173852	7	34927292	35038271	DPY19L1	KIAA0877
ENSG00000177990	12	63558913	63668939	DPY19L2	FLJ32949
ENSG00000177990	12	63558913	63668939	DPY19L2	SPATA34
ENSG00000162961	2	31867809	32039805	DPY30	Cps25
ENSG00000162961	2	31867809	32039805	DPY30	HDPY-30
ENSG00000162961	2	31867809	32039805	DPY30	Saf19
ENSG00000151640	10	132186948	132205759	DPYSL4	CRMP3
ENSG00000151640	10	132186948	132205759	DPYSL4	DRP-4
ENSG00000151640	10	132186948	132205759	DPYSL4	ULIP4
ENSG00000144045	2	74518131	74526281	DQX1	FLJ23757
ENSG00000117505	1	93345907	93369493	DR1	NC2-BETA
ENSG00000117505	1	93345907	93369493	DR1	NC2B
ENSG00000117505	1	93345907	93369493	DR1	NCB2
ENSG00000156171	1	111117163	111140203	DRAM2	MGC54289
ENSG00000156171	1	111117163	111140203	DRAM2	PRO180
ENSG00000156171	1	111117163	111140203	DRAM2	RP5-1180E21.1
ENSG00000156171	1	111117163	111140203	DRAM2	TMEM77
ENSG00000156171	1	111117163	111140203	DRAM2	WWFQ154
ENSG00000162490	1	11691710	11725857	DRAXIN	C1orf187
ENSG00000162490	1	11691710	11725857	DRAXIN	FLJ34999
ENSG00000162490	1	11691710	11725857	DRAXIN	Neucrin
ENSG00000096696	6	7541617	7586714	DSP	DPI
ENSG00000096696	6	7541617	7586714	DSP	DPII
ENSG00000096696	6	7541617	7586714	DSP	KPPS2
ENSG00000096696	6	7541617	7586714	DSP	PPKS2
ENSG00000152591	4	87608529	87616873	DSPP	DFNA39
ENSG00000152591	4	87608529	87616873	DSPP	DGI1
ENSG00000152591	4	87608529	87616873	DSPP	DMP3
ENSG00000151914	6	56457987	56954830	DST	BP240
ENSG00000151914	6	56457987	56954830	DST	BPA
ENSG00000151914	6	56457987	56954830	DST	BPAG1
ENSG00000151914	6	56457987	56954830	DST	CATX-15
ENSG00000151914	6	56457987	56954830	DST	FLJ13425
ENSG00000151914	6	56457987	56954830	DST	FLJ21489
ENSG00000151914	6	56457987	56954830	DST	FLJ30627
ENSG00000151914	6	56457987	56954830	DST	FLJ32235
ENSG00000151914	6	56457987	56954830	DST	KIAA0728
ENSG00000151914	6	56457987	56954830	DST	MACF2
ENSG00000133059	1	205142505	205211702	DSTYK	DustyPK
ENSG00000133059	1	205142505	205211702	DSTYK	KIAA0472
ENSG00000133059	1	205142505	205211702	DSTYK	RIP5
ENSG00000133059	1	205142505	205211702	DSTYK	RIPK5
ENSG00000133059	1	205142505	205211702	DSTYK	SPG23
ENSG00000197057	4	36281616	36347511	DTHD1	FLJ16686
ENSG00000135144	12	113056730	113098028	DTX1	hDx-1
ENSG00000135144	12	113056730	113098028	DTX1	RNF140
ENSG00000091073	7	76461676	76505995	DTX2	KIAA1528
ENSG00000091073	7	76461676	76505995	DTX2	RNF58
ENSG00000163840	3	122564338	122575203	DTX3L	BBAP
ENSG00000163840	3	122564338	122575203	DTX3L	RNF143
ENSG00000137857	15	45129933	45165576	DUOX1	LNOX1
ENSG00000137857	15	45129933	45165576	DUOX1	NOXEF1
ENSG00000137857	15	45129933	45165576	DUOX1	THOX1
ENSG00000140279	15	45092650	45114172	DUOX2	LNOX2
ENSG00000140279	15	45092650	45114172	DUOX2	P138(TOX)
ENSG00000140279	15	45092650	45114172	DUOX2	P138-TOX
ENSG00000140279	15	45092650	45114172	DUOX2	THOX2
ENSG00000140254	15	45117366	45129938	DUOXA1	FLJ32334
ENSG00000140254	15	45117366	45129938	DUOXA1	mol
ENSG00000140254	15	45117366	45129938	DUOXA1	NIP
ENSG00000140254	15	45117366	45129938	DUOXA1	NUMBIP
ENSG00000169718	17	82057506	82065887	DUS1L	DUS1
ENSG00000169718	17	82057506	82065887	DUS1L	PP3111
ENSG00000167264	16	67987746	68079320	DUS2	DUS2L
ENSG00000167264	16	67987746	68079320	DUS2	FLJ20399
ENSG00000167264	16	67987746	68079320	DUS2	SMM1
ENSG00000141994	19	5784832	5791225	DUS3L	DUS3
ENSG00000141994	19	5784832	5791225	DUS3L	FLJ13896
ENSG00000105865	7	107563484	107578523	DUS4L	DUS4
ENSG00000105865	7	107563484	107578523	DUS4L	PP35
ENSG00000120129	5	172768096	172771195	DUSP1	CL100
ENSG00000120129	5	172768096	172771195	DUSP1	HVH1
ENSG00000120129	5	172768096	172771195	DUSP1	MKP-1
ENSG00000120129	5	172768096	172771195	DUSP1	PTPN10
ENSG00000108861	17	43766125	43778977	DUSP3	VHR
ENSG00000120875	8	29333064	29350684	DUSP4	HVH2
ENSG00000120875	8	29333064	29350684	DUSP4	MKP-2
ENSG00000120875	8	29333064	29350684	DUSP4	TYP
ENSG00000164086	3	52048919	52056571	DUSP7	MKP-X
ENSG00000164086	3	52048919	52056571	DUSP7	PYST2
ENSG00000184545	11	1554051	1572271	DUSP8	C11orf81
ENSG00000184545	11	1554051	1572271	DUSP8	FLJ42958
ENSG00000184545	11	1554051	1572271	DUSP8	HB5
ENSG00000184545	11	1554051	1572271	DUSP8	HVH-5
ENSG00000144048	2	73761782	73780132	DUSP11	PIR1
ENSG00000081721	1	161749758	161757238	DUSP12	DUSP1
ENSG00000081721	1	161749758	161757238	DUSP12	YVH1
ENSG00000111266	12	12473282	12562863	DUSP16	KIAA1700
ENSG00000111266	12	12473282	12562863	DUSP16	MKP-7
ENSG00000111266	12	12473282	12562863	DUSP16	MKP7
ENSG00000162999	2	183078559	183100008	DUSP19	DUSP17
ENSG00000162999	2	183078559	183100008	DUSP19	SKRP1
ENSG00000112679	6	291630	351355	DUSP22	JKAP
ENSG00000112679	6	291630	351355	DUSP22	JSP1
ENSG00000112679	6	291630	351355	DUSP22	MKPX
ENSG00000112679	6	291630	351355	DUSP22	VHX
ENSG00000158716	1	159780932	159782543	DUSP23	DUSP25
ENSG00000158716	1	159780932	159782543	DUSP23	FLJ20442
ENSG00000188542	2	240560054	240565256	DUSP28	DUSP26
ENSG00000188542	2	240560054	240565256	DUSP28	VHP
ENSG00000188716	10	75037472	75073642	DUSP29	DUPD1
ENSG00000188716	10	75037472	75073642	DUSP29	DUSP27
ENSG00000128951	15	48331011	48343373	DUT	dUTPase
ENSG00000161202	3	184155377	184173614	DVL3	KIAA0208
ENSG00000158560	7	95772506	96110322	DYNC1I1	DNCI1
ENSG00000158560	7	95772506	96110322	DYNC1I1	DNCIC1
ENSG00000077380	2	171687409	171750158	DYNC1I2	DIC74
ENSG00000077380	2	171687409	171750158	DYNC1I2	DNCI2
ENSG00000187240	11	103109410	103479863	DYNC2H1	DHC1b
ENSG00000187240	11	103109410	103479863	DYNC2H1	DHC2
ENSG00000187240	11	103109410	103479863	DYNC2H1	DNCH2
ENSG00000187240	11	103109410	103479863	DYNC2H1	DYH1B
ENSG00000187240	11	103109410	103479863	DYNC2H1	hdhc11
ENSG00000138036	2	43774039	43810010	DYNC2LI1	CGI-60
ENSG00000138036	2	43774039	43810010	DYNC2LI1	D2LIC
ENSG00000138036	2	43774039	43810010	DYNC2LI1	DKFZP564A033
ENSG00000138036	2	43774039	43810010	DYNC2LI1	LIC3
ENSG00000088986	12	120469850	120498493	DYNLL1	DLC1
ENSG00000088986	12	120469850	120498493	DYNLL1	DLC8
ENSG00000088986	12	120469850	120498493	DYNLL1	DNCL1
ENSG00000088986	12	120469850	120498493	DYNLL1	hdlc1
ENSG00000088986	12	120469850	120498493	DYNLL1	LC8
ENSG00000088986	12	120469850	120498493	DYNLL1	PIN
ENSG00000188396	1	44805893	44807351	DYNLT4	TCTEX1D4
ENSG00000152760	1	66752459	66779047	DYNLT5	FLJ40873
ENSG00000152760	1	66752459	66779047	DYNLT5	TCTEX1D1
ENSG00000105204	19	39825350	39834201	DYRK1B	MIRK
ENSG00000143479	1	206635536	206684419	DYRK3	hYAK3-2
ENSG00000143479	1	206635536	206684419	DYRK3	RED
ENSG00000143479	1	206635536	206684419	DYRK3	REDK
ENSG00000135636	2	71453561	71686763	DYSF	FER1L1
ENSG00000135636	2	71453561	71686763	DYSF	LGMD2B
ENSG00000158163	3	138061990	138115818	DZIP1L	DZIP2
ENSG00000158163	3	138061990	138115818	DZIP1L	FLJ32844
ENSG00000007968	1	23506438	23531233	E2F2	E2F-2
ENSG00000169016	2	11444375	11466177	E2F6	E2F-6
ENSG00000167967	16	2223580	2235742	E4F1	E4F
ENSG00000145088	3	121835183	121886526	EAF2	BM040
ENSG00000145088	3	121835183	121886526	EAF2	TRAITS
ENSG00000145088	3	121835183	121886526	EAF2	U19
ENSG00000129518	14	34515938	34539704	EAPP	BM036
ENSG00000129518	14	34515938	34539704	EAPP	C14orf11
ENSG00000129518	14	34515938	34539704	EAPP	FLJ20578
ENSG00000147654	8	109539711	109570072	EBAG9	EB9
ENSG00000147654	8	109539711	109570072	EBAG9	RCAS1
ENSG00000164330	5	158695916	159099916	EBF1	COE1
ENSG00000164330	5	158695916	159099916	EBF1	EBF
ENSG00000164330	5	158695916	159099916	EBF1	OLF1
ENSG00000105246	19	4229523	4237528	EBI3	IL27B
ENSG00000105246	19	4229523	4237528	EBI3	IL35B
ENSG00000117395	1	43164175	43270936	EBNA1BP2	EBP2
ENSG00000117395	1	43164175	43270936	EBNA1BP2	NOBP
ENSG00000117395	1	43164175	43270936	EBNA1BP2	P40
ENSG00000122882	10	73130155	73169055	ECD	GCR2
ENSG00000122882	10	73130155	73169055	ECD	hSGT1
ENSG00000117298	1	21217247	21345572	ECE1	ECE
ENSG00000145194	3	184276011	184293031	ECE2	KIAA0604
ENSG00000145194	3	184276011	184293031	ECE2	MGC2408
ENSG00000171551	2	232479827	232487834	ECEL1	DINE
ENSG00000171551	2	232479827	232487834	ECEL1	XCE
ENSG00000093144	6	127288712	127343609	ECHDC1	dJ351K20.2
ENSG00000167969	16	2239402	2252300	ECI1	DCI
ENSG00000119147	2	106063246	106078155	ECRG4	augurin
ENSG00000119147	2	106063246	106078155	ECRG4	C2orf40
ENSG00000130159	19	11505929	11529172	ECSIT	SITPEC
ENSG00000114346	3	172750682	172821474	ECT2	ARHGEF31
ENSG00000038358	16	67873052	67884499	EDC4	Ge-1
ENSG00000038358	16	67873052	67884499	EDC4	HEDLS
ENSG00000038358	16	67873052	67884499	EDC4	RCD-8
ENSG00000116406	1	184690237	184754907	EDEM3	C1orf22
ENSG00000127129	1	41478775	41484683	EDN2	ET2
ENSG00000074266	11	86244753	86278813	EED	HEED
ENSG00000074266	11	86244753	86278813	EED	WAIT-1
ENSG00000123427	12	57771492	57782541	EEF1AKMT3	DKFZP586D0919
ENSG00000123427	12	57771492	57782541	EEF1AKMT3	FAM119B
ENSG00000123427	12	57771492	57782541	EEF1AKMT3	METTL21B
ENSG00000167658	19	3976056	3985463	EEF2	EEF-2
ENSG00000167658	19	3976056	3985463	EEF2	EF2
ENSG00000103319	16	22206278	22288738	EEF2K	CaMKIII
ENSG00000103319	16	22206278	22288738	EEF2K	eEF-2K
ENSG00000203666	1	244969682	245127164	EFCAB2	CFAP200
ENSG00000203666	1	244969682	245127164	EFCAB2	DRC8
ENSG00000203666	1	244969682	245127164	EFCAB2	MGC12458
ENSG00000172421	17	62343941	62416480	EFCAB3	FLJ25818
ENSG00000176927	17	29929200	30108452	EFCAB5	FLJ46247
ENSG00000172771	3	129401321	129428651	EFCAB12	C3orf25
ENSG00000178852	17	47323290	47441312	EFCAB13	C17orf57
ENSG00000178852	17	47323290	47441312	EFCAB13	FLJ40342
ENSG00000159658	1	46674659	46719146	EFCAB14	KIAA0494
ENSG00000114654	3	129001304	129040742	EFCC1	C3orf73
ENSG00000114654	3	129001304	129040742	EFCC1	CCDC48
ENSG00000114654	3	129001304	129040742	EFCC1	FLJ12057
ENSG00000115468	2	232606057	232682776	EFHD1	FLJ13612
ENSG00000142634	1	15409888	15430339	EFHD2	MGC4342
ENSG00000140598	15	82130206	82262773	EFL1	EFTUD1
ENSG00000140598	15	82130206	82262773	EFL1	FAM42A
ENSG00000140598	15	82130206	82262773	EFL1	FLJ13119
ENSG00000140598	15	82130206	82262773	EFL1	HsT19294
ENSG00000140598	15	82130206	82262773	EFL1	RIA1
ENSG00000169242	1	155127876	155134899	EFNA1	ECKLG
ENSG00000169242	1	155127876	155134899	EFNA1	EPLG1
ENSG00000169242	1	155127876	155134899	EFNA1	GMAN
ENSG00000169242	1	155127876	155134899	EFNA1	LERK1
ENSG00000169242	1	155127876	155134899	EFNA1	TNFAIP4
ENSG00000099617	19	1285873	1301431	EFNA2	ELF-1
ENSG00000099617	19	1285873	1301431	EFNA2	EPLG6
ENSG00000099617	19	1285873	1301431	EFNA2	LERK6
ENSG00000143590	1	155078837	155087538	EFNA3	Ehk1-L
ENSG00000143590	1	155078837	155087538	EFNA3	EPLG3
ENSG00000143590	1	155078837	155087538	EFNA3	LERK3
ENSG00000243364	1	155063737	155069553	EFNA4	EPLG4
ENSG00000243364	1	155063737	155069553	EFNA4	LERK4
ENSG00000184349	5	107376894	107670937	EFNA5	AF1
ENSG00000184349	5	107376894	107670937	EFNA5	EPLG7
ENSG00000184349	5	107376894	107670937	EFNA5	LERK7
ENSG00000146648	7	55019017	55211628	EGFR	ERBB
ENSG00000146648	7	55019017	55211628	EGFR	ERBB1
ENSG00000146648	7	55019017	55211628	EGFR	ERRP
ENSG00000135766	1	231363751	231422287	EGLN1	C1orf12
ENSG00000135766	1	231363751	231422287	EGLN1	HIFPH2
ENSG00000135766	1	231363751	231422287	EGLN1	PHD2
ENSG00000135766	1	231363751	231422287	EGLN1	SM-20
ENSG00000135766	1	231363751	231422287	EGLN1	ZMYND6
ENSG00000122877	10	62811996	62819167	EGR2	KROX20
ENSG00000115504	2	62673851	63046487	EHBP1	KIAA0903
ENSG00000115504	2	62673851	63046487	EHBP1	NACSIN
ENSG00000173442	11	65576046	65592650	EHBP1L1	DKFZp762C186
ENSG00000173442	11	65576046	65592650	EHBP1L1	TANGERIN
ENSG00000103966	15	41895933	41972557	EHD4	PAST4
ENSG00000135373	11	34621093	34663288	EHF	ESE3
ENSG00000135373	11	34621093	34663288	EHF	ESEJ
ENSG00000204371	6	31879759	31897698	EHMT2	BAT8
ENSG00000204371	6	31879759	31897698	EHMT2	C6orf30
ENSG00000204371	6	31879759	31897698	EHMT2	Em:AF134726.3
ENSG00000204371	6	31879759	31897698	EHMT2	G9A
ENSG00000204371	6	31879759	31897698	EHMT2	KMT1C
ENSG00000204371	6	31879759	31897698	EHMT2	NG36/G9a
ENSG00000255150	12	104303739	104305205	EID3	FLJ25832
ENSG00000255150	12	104303739	104305205	EID3	NSE4B
ENSG00000255150	12	104303739	104305205	EID3	NSMCE4B
ENSG00000173812	17	41688885	41692668	EIF1	A121
ENSG00000173812	17	41688885	41692668	EIF1	EIF-1
ENSG00000173812	17	41688885	41692668	EIF1	EIF1A
ENSG00000173812	17	41688885	41692668	EIF1	ISO1
ENSG00000173812	17	41688885	41692668	EIF1	SUI1
ENSG00000114784	3	40309707	40312424	EIF1B	GC20
ENSG00000144895	3	150546678	150586016	EIF2A	EIF-2A
ENSG00000055332	2	37099210	37157522	EIF2AK2	EIF2AK1
ENSG00000055332	2	37099210	37157522	EIF2AK2	PKR
ENSG00000055332	2	37099210	37157522	EIF2AK2	PPP1R83
ENSG00000055332	2	37099210	37157522	EIF2AK2	PRKR
ENSG00000172071	2	88556741	88691518	EIF2AK3	PEK
ENSG00000172071	2	88556741	88691518	EIF2AK3	PERK
ENSG00000111361	12	123620406	123633766	EIF2B1	EIF-2B
ENSG00000111361	12	123620406	123633766	EIF2B1	EIF-2Balpha
ENSG00000111361	12	123620406	123633766	EIF2B1	EIF2B
ENSG00000111361	12	123620406	123633766	EIF2B1	EIF2BA
ENSG00000111361	12	123620406	123633766	EIF2B1	EIF2Balpha
ENSG00000070785	1	44850522	44986722	EIF2B3	EIF-2B
ENSG00000070785	1	44850522	44986722	EIF2B3	EIF2Bgamma
ENSG00000115211	2	27364352	27370338	EIF2B4	DKFZP586J0119
ENSG00000115211	2	27364352	27370338	EIF2B4	EIF-2B
ENSG00000115211	2	27364352	27370338	EIF2B4	EIF2B
ENSG00000115211	2	27364352	27370338	EIF2B4	EIF2Bdelta
ENSG00000143486	1	206571292	206612465	EIF2D	LGTN
ENSG00000180574	12	10505602	10523135	EIF2S3B	eIF-2-gamma2
ENSG00000180574	12	10505602	10523135	EIF2S3B	eIF2gA
ENSG00000106263	7	2354086	2380745	EIF3B	EIF3S9
ENSG00000106263	7	2354086	2380745	EIF3B	PRT1
ENSG00000175390	11	7970251	8001862	EIF3F	eIF3-epsilon
ENSG00000175390	11	7970251	8001862	EIF3F	eIF3-p47
ENSG00000175390	11	7970251	8001862	EIF3F	EIF3S5
ENSG00000084623	1	32221077	32245397	EIF3I	eIF3-beta
ENSG00000084623	1	32221077	32245397	EIF3I	eIF3-p36
ENSG00000084623	1	32221077	32245397	EIF3I	EIF3S2
ENSG00000084623	1	32221077	32245397	EIF3I	TRIP-1
ENSG00000178982	19	38619082	38636955	EIF3K	ARG134
ENSG00000178982	19	38619082	38636955	EIF3K	EIF3S12
ENSG00000178982	19	38619082	38636955	EIF3K	HSPC029
ENSG00000178982	19	38619082	38636955	EIF3K	M9
ENSG00000178982	19	38619082	38636955	EIF3K	PLAC-24
ENSG00000178982	19	38619082	38636955	EIF3K	PRO1474
ENSG00000178982	19	38619082	38636955	EIF3K	PTD001
ENSG00000156976	3	186783205	186789897	EIF4A2	BM-010
ENSG00000156976	3	186783205	186789897	EIF4A2	DDX2B
ENSG00000156976	3	186783205	186789897	EIF4A2	EIF4A
ENSG00000156976	3	186783205	186789897	EIF4A2	EIF4F
ENSG00000141543	17	80134369	80147151	EIF4A3	DDX48
ENSG00000141543	17	80134369	80147151	EIF4A3	EIF4AIII
ENSG00000141543	17	80134369	80147151	EIF4A3	Fal1
